Timestamp,Run,Cross Validation Step,Global Step,Local Step,Total Loss,Average Loss,Learning Rate,Examples per Second,Seconds per Step
2023-11-19 15:56:36.612911,0,-1,2400,2400,100.01556396484375,1.5627432,0.00125,2350.182304375782,0.02723193
2023-11-19 15:56:40.737446,0,-1,2500,2500,116.81151580810547,1.8251799,0.00125,1551.6904455145723,0.04124534
2023-11-19 15:56:46.052377,0,-1,2600,2600,113.48697662353516,1.773234,0.00125,1204.154407967137,0.05314933
2023-11-19 15:56:48.559816,0,-1,2700,2700,117.98580932617188,1.8435283,0.00125,2552.403027628566,0.025074410000000002
2023-11-19 15:56:51.048694,0,-1,2800,2800,102.03993225097656,1.594374,0.00125,2571.4398214777902,0.024888780000000003
2023-11-19 15:56:53.934306,0,-1,2900,2900,104.08163452148438,1.6262755,0.00125,2217.904239905157,0.028856069999999998
2023-11-19 15:56:57.917745,0,-1,3000,3000,116.32271575927734,1.8175424,0.00125,1606.6515373646898,0.0398344
2023-11-19 15:57:02.719947,0,-1,3100,3100,86.43260192871094,1.3505094,0.00125,1332.7213920941301,0.048022039999999995
2023-11-19 15:57:05.160936,0,-1,3200,3200,93.34040832519531,1.4584439,0.000625,2621.88809535807,0.02440989
2023-11-19 15:57:07.611014,0,-1,3300,3300,99.45512390136719,1.5539863,0.000625,2612.1628014139965,0.024500769999999998
2023-11-19 15:57:10.839513,0,-1,3400,3400,100.22856140136719,1.5660713,0.000625,1982.3453561546714,0.03228499
2023-11-19 15:57:14.886758,0,-1,3500,3500,95.34122467041016,1.4897066,0.000625,1581.32299411649,0.04047244
2023-11-19 15:57:19.504979,0,-1,3600,3600,114.31561279296875,1.7861814,0.000625,1385.8141138238423,0.04618224
2023-11-19 15:57:22.041562,0,-1,3700,3700,108.1674575805664,1.6901165,0.000625,2523.0802710103594,0.02536582
2023-11-19 15:57:24.509401,0,-1,3800,3800,96.0735855102539,1.5011498,0.000625,2593.3620467137443,0.02467839
2023-11-19 15:57:27.700217,0,-1,3900,3900,107.26234436035156,1.6759741,0.000625,2005.75714981909,0.03190815
2023-11-19 15:57:31.793094,0,-1,4000,4000,112.44986724853516,1.7570292,0.0003125,1563.6930030846286,0.04092875
2023-11-19 15:57:39.635348,0,-1,4100,4100,96.15986633300781,1.5024979,0.0003125,816.0916960629696,0.07842256
2023-11-19 15:57:42.272673,0,-1,4200,4200,98.70960998535156,1.5423377,0.0003125,2426.7022178541583,0.02637324
2023-11-19 15:57:46.179803,0,-1,4300,4300,102.19619750976562,1.5968156,0.0003125,1638.0309843798389,0.0390713
2023-11-19 15:57:49.587748,0,-1,4400,4400,85.52156066894531,1.3362744,0.0003125,1877.9634777184035,0.03407947
2023-11-19 15:57:52.098848,0,-1,4500,4500,100.11805725097656,1.5643446,0.0003125,2548.6848587013096,0.025110990000000003
2023-11-19 15:57:56.361629,0,-1,4600,4600,96.23912811279297,1.5037364,0.0003125,1501.366947688153,0.04262782
2023-11-19 15:57:58.834328,0,-1,4692,4692,96.23975372314453,1.5037462,0.00015625,2588.265934618785,0.02687715217391304
2023-11-19 15:58:11.317475,1,-1,100,100,146.815185546875,2.2939873,0.01,687.176228598621,0.09221264356435645
2023-11-19 15:58:13.903432,1,-1,200,200,145.3486328125,2.2710724,0.01,2474.9048515095756,0.025859580000000004
2023-11-19 15:58:17.004817,1,-1,300,300,144.3787841796875,2.2559185,0.01,2063.5948337903337,0.03101384
2023-11-19 15:58:20.910434,1,-1,400,400,137.92494201660156,2.1550772,0.01,1638.665962040303,0.03905616
2023-11-19 15:58:23.663468,1,-1,500,500,135.83761596679688,2.1224627,0.01,2324.7054071558064,0.02753037
2023-11-19 15:58:44.243202,1,-1,600,600,128.92454528808594,2.014446,0.01,310.98557012377177,0.20579733
2023-11-19 15:58:47.266709,1,-1,700,700,129.73123168945312,2.0270505,0.01,2116.7486079897335,0.03023505
2023-11-19 15:58:51.008333,1,-1,800,800,137.06240844726562,2.1416001,0.005,1710.487210900935,0.037416239999999996
2023-11-19 15:58:53.818832,1,-1,900,900,129.64208984375,2.0256577,0.005,2277.174069676545,0.02810501
2023-11-19 15:58:56.379574,1,-1,1000,1000,128.1717529296875,2.0026836,0.005,2499.275600587642,0.02560742
2023-11-19 15:59:00.724390,1,-1,1100,1100,121.23407745361328,1.8942825,0.005,1473.0198010686759,0.04344816
2023-11-19 15:59:03.756400,1,-1,1200,1200,120.72615051269531,1.8863461,0.005,2110.812372526722,0.03032008
2023-11-19 15:59:07.630285,1,-1,1300,1300,118.51698303222656,1.8518279,0.005,1652.0878518366312,0.03873886
2023-11-19 15:59:10.382403,1,-1,1400,1400,119.96333312988281,1.8744271,0.005,2325.4808385829247,0.02752119
2023-11-19 15:59:12.938679,1,-1,1500,1500,126.37957763671875,1.9746809,0.005,2503.6420167462356,0.02556276
2023-11-19 15:59:22.708242,1,-1,1600,1600,110.17111206054688,1.7214236,0.0025,655.0959659292777,0.09769560999999999
2023-11-19 15:59:25.865748,1,-1,1700,1700,112.82582092285156,1.7629035,0.0025,2026.9148961776186,0.03157508
2023-11-19 15:59:28.414752,1,-1,1800,1800,115.80496978759766,1.8094527,0.0025,2510.7846044965013,0.025490040000000002
2023-11-19 15:59:31.011524,1,-1,1900,1900,114.11299133300781,1.7830155,0.0025,2464.5983551886725,0.02596772
2023-11-19 15:59:33.546431,1,-1,2000,2000,117.91570281982422,1.8424329,0.0025,2524.748452210851,0.02534906
2023-11-19 15:59:42.541859,1,-1,2100,2100,108.08799743652344,1.688875,0.0025,711.4723809756731,0.0899543
2023-11-19 15:59:45.120887,1,-1,2200,2200,118.4730453491211,1.8511413,0.0025,2481.555066482411,0.025790280000000002
2023-11-19 15:59:47.630875,1,-1,2300,2300,114.93450927734375,1.7958517,0.0025,2549.814003020733,0.025099870000000003
2023-11-19 15:59:50.557659,1,-1,2400,2400,105.50030517578125,1.6484423,0.00125,2186.700487634209,0.02926784
2023-11-19 15:59:54.337380,1,-1,2500,2500,116.28366088867188,1.8169322,0.00125,1693.2471188341992,0.0377972
2023-11-19 16:00:02.126645,1,-1,2600,2600,114.27467346191406,1.7855418,0.00125,821.6435284146157,0.07789266
2023-11-19 16:00:04.710995,1,-1,2700,2700,108.22320556640625,1.6909876,0.00125,2476.4447540000388,0.025843500000000002
2023-11-19 16:00:08.070894,1,-1,2800,2800,106.75946044921875,1.6681166,0.00125,1904.8202965745675,0.03359897
2023-11-19 16:00:11.811589,1,-1,2900,2900,113.89767456054688,1.7796512,0.00125,1710.9110949109217,0.03740697
2023-11-19 16:00:14.391810,1,-1,3000,3000,98.32400512695312,1.5363126,0.00125,2480.4067246926816,0.02580222
2023-11-19 16:00:18.782096,1,-1,3100,3100,101.97041320800781,1.5932877,0.00125,1457.764131485769,0.04390285000000001
2023-11-19 16:00:21.316220,1,-1,3200,3200,100.87327575683594,1.5761449,0.000625,2525.526562422927,0.02534125
2023-11-19 16:00:24.877057,1,-1,3300,3300,108.28364562988281,1.691932,0.000625,1797.3312439357624,0.03560835
2023-11-19 16:00:28.511462,1,-1,3400,3400,95.6650390625,1.4947662,0.000625,1760.947521837813,0.03634407
2023-11-19 16:00:31.058967,1,-1,3500,3500,112.07782745361328,1.751216,0.000625,2512.2629836891324,0.02547504
2023-11-19 16:00:35.533623,1,-1,3600,3600,112.302001953125,1.7547188,0.000625,1430.2775453576764,0.044746560000000005
2023-11-19 16:00:38.346755,1,-1,3700,3700,110.73334503173828,1.7302085,0.000625,2275.045136540033,0.02813131
2023-11-19 16:00:41.998923,1,-1,3800,3800,105.77952575683594,1.6528051,0.000625,1752.3837895737545,0.03652168
2023-11-19 16:00:45.363431,1,-1,3900,3900,103.46578216552734,1.6166528,0.000625,1902.2092079408912,0.03364509
2023-11-19 16:00:47.850133,1,-1,4000,4000,105.24569702148438,1.644464,0.0003125,2573.689971697453,0.024867020000000004
2023-11-19 16:00:57.025086,1,-1,4100,4100,106.579345703125,1.6653023,0.0003125,697.5514852941977,0.09174950000000001
2023-11-19 16:01:00.798990,1,-1,4200,4200,99.76500701904297,1.5588282,0.0003125,1695.855250275113,0.03773907
2023-11-19 16:01:03.429737,1,-1,4300,4300,93.3308334350586,1.4582943,0.0003125,2432.7681708776363,0.02630748
2023-11-19 16:01:05.989552,1,-1,4400,4400,109.43513488769531,1.709924,0.0003125,2500.180677119245,0.02559815
2023-11-19 16:01:08.585639,1,-1,4500,4500,91.60963439941406,1.4314005,0.0003125,2465.248660772925,0.025960869999999997
2023-11-19 16:01:14.124370,1,-1,4600,4600,89.07906341552734,1.3918604,0.0003125,1155.4997545465756,0.05538729
2023-11-19 16:01:17.547667,1,-1,4692,4692,106.32027435302734,1.6612543,0.00015625,1869.542178332123,0.03720976086956522
2023-11-19 16:01:30.422291,2,-1,100,100,147.12554931640625,2.2988367,0.01,579.1582658553624,0.1094110891089109
2023-11-19 16:01:34.057939,2,-1,200,200,144.82394409179688,2.2628741,0.01,1760.3449836081625,0.03635651
2023-11-19 16:01:36.643590,2,-1,300,300,142.166015625,2.221344,0.01,2475.1977450948543,0.02585652
2023-11-19 16:01:39.363631,2,-1,400,400,135.07089233398438,2.1104827,0.01,2352.9065749033102,0.0272004
2023-11-19 16:01:42.004128,2,-1,500,500,142.279541015625,2.2231178,0.01,2423.7861281417854,0.02640497
2023-11-19 16:01:48.315454,2,-1,600,600,132.07809448242188,2.0637202,0.01,1014.0501400260642,0.06311325
2023-11-19 16:01:51.399958,2,-1,700,700,134.521484375,2.1018982,0.01,2074.887891213628,0.03084504
2023-11-19 16:01:53.942529,2,-1,800,800,133.8438720703125,2.0913105,0.005,2517.1352012311936,0.02542573
2023-11-19 16:01:56.563381,2,-1,900,900,126.96754455566406,1.9838679,0.005,2441.953990534376,0.026208520000000003
2023-11-19 16:01:59.308807,2,-1,1000,1000,133.43930053710938,2.084989,0.005,2331.1628022179557,0.027454109999999997
2023-11-19 16:02:07.723693,2,-1,1100,1100,131.14541625976562,2.0491471,0.005,760.5555906124148,0.08414901000000001
2023-11-19 16:02:10.490116,2,-1,1200,1200,127.90962219238281,1.9985878,0.005,2313.457599744363,0.02766422
2023-11-19 16:02:13.104390,2,-1,1300,1300,119.478515625,1.8668518,0.005,2448.098401315241,0.02614274
2023-11-19 16:02:16.409759,2,-1,1400,1400,121.90574645996094,1.9047773,0.005,1936.2443153077054,0.03305368
2023-11-19 16:02:20.490703,2,-1,1500,1500,121.18824768066406,1.8935664,0.005,1568.2638290239568,0.04080946
2023-11-19 16:02:24.899493,2,-1,1600,1600,126.52265930175781,1.9769166,0.0025,1451.6454628140602,0.0440879
2023-11-19 16:02:27.505296,2,-1,1700,1700,115.54708099365234,1.8054231,0.0025,2456.057674374338,0.02605802
2023-11-19 16:02:30.113232,2,-1,1800,1800,122.7712631225586,1.918301,0.0025,2454.047011104946,0.02607937
2023-11-19 16:02:33.751078,2,-1,1900,1900,116.46232604980469,1.8197238,0.0025,1759.283795566825,0.03637844
2023-11-19 16:02:37.515952,2,-1,2000,2000,115.34846496582031,1.8023198,0.0025,1699.923636242903,0.03764875
2023-11-19 16:02:45.522674,2,-1,2100,2100,121.63429260253906,1.9005358,0.0025,799.3282645097128,0.08006722999999999
2023-11-19 16:02:48.844726,2,-1,2200,2200,116.09213256835938,1.8139396,0.0025,1926.5212745142308,0.0332205
2023-11-19 16:02:52.940652,2,-1,2300,2300,108.51982879638672,1.6956223,0.0025,1562.5278477863499,0.04095927
2023-11-19 16:02:55.615544,2,-1,2400,2400,120.00528717041016,1.8750826,0.00125,2392.619069248751,0.02674893
2023-11-19 16:02:58.234212,2,-1,2500,2500,111.38804626464844,1.7404382,0.00125,2443.991542261769,0.02618667
2023-11-19 16:03:02.726903,2,-1,2600,2600,109.86317443847656,1.7166121,0.00125,1424.5356681472936,0.04492692
2023-11-19 16:03:06.340311,2,-1,2700,2700,101.25292205810547,1.5820769,0.00125,1771.1816022939015,0.03613407
2023-11-19 16:03:10.028913,2,-1,2800,2800,118.09844970703125,1.8452883,0.00125,1735.0746976767891,0.03688602
2023-11-19 16:03:12.698410,2,-1,2900,2900,115.48165893554688,1.8044009,0.00125,2397.4554007740035,0.02669497
2023-11-19 16:03:15.299713,2,-1,3000,3000,106.61297607421875,1.6658278,0.00125,2460.305469989463,0.026013030000000003
2023-11-19 16:03:25.662885,2,-1,3100,3100,102.22639465332031,1.5972874,0.00125,617.5715311875553,0.10363172000000001
2023-11-19 16:03:28.300103,2,-1,3200,3200,107.91390991210938,1.6861548,0.000625,2426.7997564099746,0.02637218
2023-11-19 16:03:30.926879,2,-1,3300,3300,98.5164794921875,1.53932,0.000625,2436.446807797848,0.02626776
2023-11-19 16:03:33.636506,2,-1,3400,3400,110.99223327636719,1.7342536,0.000625,2361.9487110218492,0.02709627
2023-11-19 16:03:36.554526,2,-1,3500,3500,107.96522521972656,1.6869566,0.000625,2193.268789545236,0.02918019
2023-11-19 16:03:44.219986,2,-1,3600,3600,102.3485336303711,1.5991958,0.000625,834.9139079828337,0.07665461
2023-11-19 16:03:46.873051,2,-1,3700,3700,97.43490600585938,1.5224204,0.000625,2412.303350161662,0.026530659999999998
2023-11-19 16:03:49.534268,2,-1,3800,3800,116.43112182617188,1.8192363,0.000625,2404.9147438934892,0.02661217
2023-11-19 16:03:52.834813,2,-1,3900,3900,106.47090148925781,1.6636078,0.000625,1939.074873437492,0.033005429999999995
2023-11-19 16:03:56.836071,2,-1,4000,4000,103.73448944091797,1.6208514,0.0003125,1599.4961587100063,0.0400126
2023-11-19 16:04:04.014228,2,-1,4100,4100,91.77276611328125,1.4339495,0.0003125,891.5938856720305,0.07178156000000001
2023-11-19 16:04:06.580991,2,-1,4200,4200,106.4564208984375,1.6633816,0.0003125,2493.4129095674202,0.02566763
2023-11-19 16:04:10.152250,2,-1,4300,4300,98.82489776611328,1.544139,0.0003125,1792.086593624204,0.03571256
2023-11-19 16:04:13.843536,2,-1,4400,4400,102.83192443847656,1.6067488,0.0003125,1733.8121544566557,0.03691288
2023-11-19 16:04:16.441017,2,-1,4500,4500,93.42054748535156,1.459696,0.0003125,2463.925626404967,0.02597481
2023-11-19 16:04:20.863566,2,-1,4600,4600,109.81348419189453,1.7158357,0.0003125,1447.1289188364178,0.0442255
2023-11-19 16:04:23.332546,2,-1,4692,4692,103.41490936279297,1.615858,0.00015625,2592.1646154139016,0.026836728260869566
