Timestamp,Run,Cross Validation Step,Global Step,Local Step,Total Loss,Average Loss,Learning Rate,Examples per Second,Seconds per Step
2023-11-19 10:53:43.297504,1,-1,2200,2200,147.36544799804688,2.3025851,0.0025,1598.8284584470728,0.040029310000000005
2023-11-19 10:53:46.264654,1,-1,2300,2300,147.36544799804688,2.3025851,0.0025,2156.9512303216115,0.029671509999999998
2023-11-19 10:53:48.960621,1,-1,2400,2400,147.33888244628906,2.30217,0.00125,2373.915417393678,0.02695968
2023-11-19 10:53:51.582512,1,-1,2500,2500,147.36544799804688,2.3025851,0.00125,2440.9862957689697,0.02621891
2023-11-19 10:54:01.777255,1,-1,2600,2600,147.36544799804688,2.3025851,0.00125,627.7745304614348,0.10194743
2023-11-19 10:54:04.328258,1,-1,2700,2700,147.36544799804688,2.3025851,0.00125,2508.817120168028,0.025510030000000003
2023-11-19 10:54:06.985259,1,-1,2800,2800,147.36544799804688,2.3025851,0.00125,2408.730745679057,0.02657001
2023-11-19 10:54:09.658805,1,-1,2900,2900,147.36544799804688,2.3025851,0.00125,2393.824531165725,0.02673546
2023-11-19 10:54:13.078401,1,-1,3000,3000,147.36544799804688,2.3025851,0.00125,1871.566662133966,0.03419595
2023-11-19 10:54:19.519842,1,-1,3100,3100,147.36544799804688,2.3025851,0.00125,993.5663474110299,0.06441442
2023-11-19 10:54:22.105170,1,-1,3200,3200,147.36544799804688,2.3025851,0.000625,2475.507943286113,0.02585328
2023-11-19 10:54:24.659077,1,-1,3300,3300,147.36544799804688,2.3025851,0.000625,2505.964391029117,0.02553907
2023-11-19 10:54:27.682148,1,-1,3400,3400,147.36544799804688,2.3025851,0.000625,2117.0531942694015,0.030230700000000003
2023-11-19 10:54:31.739248,1,-1,3500,3500,147.36544799804688,2.3025851,0.000625,1577.4822299091618,0.04057098
2023-11-19 10:54:37.177385,1,-1,3600,3600,147.36544799804688,2.3025851,0.000625,1176.8729749509944,0.054381399999999996
2023-11-19 10:54:39.819553,1,-1,3700,3700,147.36544799804688,2.3025851,0.000625,2422.2532405206634,0.02642168
2023-11-19 10:54:42.378756,1,-1,3800,3800,147.36544799804688,2.3025851,0.000625,2500.7785627009657,0.02559203
2023-11-19 10:54:45.596921,1,-1,3900,3900,147.36544799804688,2.3025851,0.000625,1988.7115759172002,0.03218164
